UNITID,XSANIN01,SANIN01,XSANIT01,SANIT01,XSANIN02,SANIN02,XSANIT02,SANIT02,XSANIN03,SANIN03,XSANIT03,SANIT03,XSANIN04,SANIN04,XSANIT04,SANIT04,XSANIN05,SANIN05,XSANIT05,SANIT05,XSANIN06,SANIN06,XSANIT06,SANIT06,XSANIN07,SANIN07,XSANIT07,SANIT07,XSANIN08,SANIN08,XSANIT08,SANIT08,XSANIN09,SANIN09,XSANIT09,SANIT09,XSANIN10,SANIN10,XSANIT10,SANIT10,XSANIN11,SANIN11,XSANIT11,SANIT11,XSANIN12,SANIN12,XSANIT12,SANIT12,XSANIN13,SANIN13,XSANIT13,SANIT13,XSANIN14,SANIN14,XSANIT14,SANIT14 
162007,"R",373,"R",23700147,"Z",0,"Z",0,"Z",0,"Z",0,"R",8,"R",483159,"R",85,"R",8750297,"R",96,"R",5416646,"R",24,"R",1771534,"R",31,"R",1883329,"R",2,"R",98720,"R",30,"R",1209522,"R",2,"R",62071,"R",79,"R",3308760,"R",12,"R",577497,"R",4,"R",138612
162061,"R",50,"R",3301244,"Z",0,"Z",0,"Z",0,"Z",0,"R",19,"R",1291742,"R",8,"R",1014719,"R",3,"R",168943,"R",4,"R",231372,"Z",0,"Z",0,"Z",0,"Z",0,"R",7,"R",246469,"Z",0,"Z",0,"R",9,"R",347999,"Z",0,"Z",0,"Z",0,"Z",0
162104,"R",119,"R",6874821,"Z",0,"Z",0,"Z",0,"Z",0,"R",25,"R",1409000,"R",10,"R",1292000,"R",14,"R",845200,"R",9,"R",555600,"R",28,"R",1444000,"Z",0,"Z",0,"R",3,"R",162500,"Z",0,"Z",0,"R",30,"R",1166521,"Z",0,"Z",0,"Z",0,"Z",0
162122,"R",369,"R",19336070,"Z",0,"Z",0,"R",3,"R",188091,"R",97,"R",4397151,"R",55,"R",5122439,"R",45,"R",2327831,"R",31,"R",1592732,"R",35,"R",1756018,"R",3,"R",150278,"R",14,"R",537847,"Z",0,"Z",0,"R",40,"R",1561460,"R",46,"R",1702223,"Z",0,"Z",0
162168,"R",163,"R",8768734,"Z",0,"Z",0,"Z",0,"Z",0,"R",31,"R",1618857,"R",28,"R",2557014,"R",18,"R",962557,"R",13,"R",793912,"R",11,"R",542919,"R",1,"R",51250,"R",17,"R",519495,"Z",0,"Z",0,"R",40,"R",1558631,"R",4,"R",164099,"Z",0,"Z",0
162210,"R",98,"R",5504755,"Z",0,"Z",0,"Z",0,"Z",0,"R",8,"R",406775,"R",27,"R",1931042,"R",9,"R",456030,"R",5,"R",268907,"R",17,"R",1048014,"Z",0,"Z",0,"R",5,"R",198165,"Z",0,"Z",0,"R",20,"R",852572,"R",5,"R",263262,"R",2,"R",79988
162283,"R",325,"R",19866391,"Z",0,"Z",0,"Z",0,"Z",0,"R",12,"R",530957,"R",85,"R",8096998,"R",57,"R",3088621,"R",20,"R",1579282,"R",27,"R",1537697,"R",2,"R",96994,"R",33,"R",1427259,"Z",0,"Z",0,"R",76,"R",2984189,"R",8,"R",313737,"R",5,"R",210657
162557,"R",288,"R",16844079,"Z",0,"Z",0,"R",10,"R",512284,"R",2,"R",108686,"R",66,"R",5708727,"R",17,"R",1107101,"R",23,"R",1591854,"R",40,"R",2251000,"R",1,"R",47476,"R",10,"R",452434,"Z",0,"Z",0,"R",83,"R",3764037,"R",36,"R",1300480,"Z",0,"Z",0
162584,"R",493,"R",25164043,"Z",0,"Z",0,"Z",0,"Z",0,"R",25,"R",1307389,"R",75,"R",6908579,"R",64,"R",3262561,"R",37,"R",2512917,"R",39,"R",2146004,"R",6,"R",336208,"R",90,"R",2829086,"R",2,"R",63747,"R",115,"R",4043930,"R",30,"R",1311425,"R",10,"R",442197
162609,"R",98,"R",4296317,"R",1,"R",48336,"Z",0,"Z",0,"R",3,"R",102479,"R",15,"R",1156184,"R",1,"R",76242,"R",3,"R",176443,"R",5,"R",300706,"R",1,"R",41042,"R",5,"R",127797,"Z",0,"Z",0,"R",38,"R",1500381,"R",24,"R",686972,"R",2,"R",79735
162654,"R",298,"R",17172914,"Z",0,"Z",0,"Z",0,"Z",0,"R",30,"R",1672431,"R",61,"R",6140768,"R",23,"R",1483982,"R",19,"R",1055593,"R",43,"R",2193970,"R",3,"R",172593,"R",50,"R",1702938,"Z",0,"Z",0,"R",48,"R",1783757,"R",17,"R",787218,"R",4,"R",179664
162681,"R",33,"R",1958518,"Z",0,"Z",0,"Z",0,"Z",0,"R",10,"R",455467,"R",6,"R",575017,"R",3,"R",172124,"R",1,"R",43409,"R",10,"R",613607,"Z",0,"Z",0,"R",2,"R",71131,"Z",0,"Z",0,"R",1,"R",27763,"Z",0,"Z",0,"Z",0,"Z",0
162690,"R",210,"R",10277180,"Z",0,"Z",0,"Z",0,"Z",0,"R",37,"R",1697860,"R",41,"R",3298580,"R",9,"R",448410,"R",12,"R",718432,"R",21,"R",955790,"Z",0,"Z",0,"R",32,"R",963049,"R",3,"R",93634,"R",46,"R",1789733,"R",9,"R",311692,"Z",0,"Z",0
162706,"R",252,"R",13861772,"Z",0,"Z",0,"R",5,"R",250880,"R",63,"R",2997634,"R",29,"R",2927027,"R",32,"R",1873749,"R",31,"R",1769516,"R",19,"R",924589,"Z",0,"Z",0,"R",20,"R",834608,"R",2,"R",117095,"R",38,"R",1528576,"R",13,"R",638098,"Z",0,"Z",0
162760,"R",141,"R",7060412,"Z",0,"Z",0,"Z",0,"Z",0,"R",11,"R",482199,"R",28,"R",2458355,"R",14,"R",777346,"R",14,"R",751687,"R",23,"R",891983,"R",1,"R",41514,"R",12,"R",326618,"Z",0,"Z",0,"R",37,"R",1290292,"Z",0,"Z",0,"R",1,"R",40418
162779,"R",435,"R",25540602,"Z",0,"Z",0,"Z",0,"Z",0,"R",98,"R",5926736,"R",39,"R",4218544,"R",42,"R",2729013,"R",45,"R",2997561,"R",35,"R",2114704,"R",8,"R",500145,"R",1,"R",60524,"R",2,"R",71750,"R",91,"R",4109837,"R",66,"R",2522596,"R",8,"R",289192
162928,"R",6018,"R",442902418,"R",509,"R",49539542,"Z",0,"Z",0,"R",737,"R",48886592,"R",119,"R",30384861,"R",1232,"R",103369261,"R",1247,"R",92552194,"R",308,"R",22600294,"R",167,"R",10484665,"R",425,"R",25967401,"Z",0,"Z",0,"R",1149,"R",52336989,"R",118,"R",6466335,"R",7,"R",314284
163028,"R",31,"R",1633393,"Z",0,"Z",0,"Z",0,"Z",0,"R",2,"R",78552,"R",17,"R",1058834,"Z",0,"Z",0,"R",1,"R",82345,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",25480,"Z",0,"Z",0,"R",9,"R",334747,"Z",0,"Z",0,"R",1,"R",53435
163046,"R",671,"R",41790818,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",201,"R",18172512,"R",21,"R",1248096,"R",64,"R",4784654,"R",67,"R",4454028,"R",8,"R",348523,"R",114,"R",4266309,"R",2,"R",103349,"R",157,"R",6859992,"R",18,"R",885827,"R",19,"R",667528
163204,"R",1385,"R",91114345,"Z",0,"Z",0,"Z",0,"Z",0,"R",48,"R",3009026,"R",372,"R",40115457,"R",391,"R",17585734,"R",130,"R",10850869,"R",267,"R",12900330,"Z",0,"Z",0,"R",4,"R",167683,"Z",0,"Z",0,"R",173,"R",6485246,"Z",0,"Z",0,"Z",0,"Z",0
163259,"R",1869,"R",131170032,"R",130,"R",8041101,"Z",0,"Z",0,"R",65,"R",4177778,"R",352,"R",43207421,"R",366,"R",22796967,"R",226,"R",17443032,"R",100,"R",7297795,"R",75,"R",6329634,"R",315,"R",11337940,"R",1,"R",34894,"R",156,"R",6425710,"R",73,"R",3696465,"R",10,"R",381295
163268,"R",1387,"R",93871108,"R",126,"R",11051610,"Z",0,"Z",0,"R",41,"R",2602465,"R",329,"R",31539292,"R",312,"R",15644549,"R",157,"R",12099336,"R",116,"R",7146098,"R",19,"R",1058234,"R",37,"R",1897851,"R",5,"R",180215,"R",182,"R",7594071,"R",46,"R",2337259,"R",17,"R",720128
163286,"R",7042,"R",499628938,"R",1568,"R",113031720,"Z",0,"Z",0,"R",677,"R",54287735,"R",349,"R",48851298,"R",1649,"R",112238076,"R",734,"R",60305051,"R",481,"R",37855464,"R",48,"R",4150231,"R",679,"R",27983673,"Z",0,"Z",0,"R",340,"R",13904174,"R",396,"R",22337287,"R",121,"R",4684229
163295,"R",310,"R",17771311,"R",2,"R",153737,"R",1,"R",41915,"R",74,"R",3435917,"R",72,"R",7776021,"R",23,"R",1322738,"R",16,"R",773774,"R",14,"R",584945,"Z",0,"Z",0,"R",51,"R",1643567,"R",2,"R",44337,"R",39,"R",1420966,"R",14,"R",523708,"R",2,"R",49686
163338,"R",534,"R",28433274,"R",9,"R",450439,"Z",0,"Z",0,"R",16,"R",739058,"R",99,"R",9102137,"R",66,"R",4161616,"R",54,"R",2865624,"R",34,"R",1863205,"R",4,"R",235038,"R",98,"R",2967000,"Z",0,"Z",0,"R",100,"R",3795823,"R",47,"R",1968188,"R",7,"R",285146
163426,"R",1348,"R",110044518,"Z",0,"Z",0,"Z",0,"Z",0,"R",150,"R",11162643,"R",199,"R",25218562,"R",116,"R",10823300,"R",322,"R",28815538,"Z",0,"Z",0,"R",2,"R",160640,"R",225,"R",10886527,"R",7,"R",437217,"R",260,"R",17436187,"R",64,"R",4930182,"R",3,"R",173722
163453,"R",1012,"R",55571675,"R",35,"R",3409443,"R",7,"R",259602,"R",16,"R",980057,"R",305,"R",23443558,"R",61,"R",3543088,"R",45,"R",2582217,"R",18,"R",868902,"R",14,"R",602126,"R",100,"R",3817422,"R",10,"R",418276,"R",257,"R",10497169,"R",128,"R",4571394,"R",16,"R",578421
163462,"R",246,"R",14637225,"Z",0,"Z",0,"Z",0,"Z",0,"R",16,"R",764333,"R",67,"R",6626934,"R",19,"R",983530,"R",10,"R",522917,"R",45,"R",2386507,"R",4,"R",186716,"R",16,"R",524631,"Z",0,"Z",0,"R",68,"R",2587577,"R",1,"R",54080,"Z",0,"Z",0
163532,"R",40,"R",1895595,"Z",0,"Z",0,"Z",0,"Z",0,"R",3,"R",148977,"R",5,"R",439333,"R",1,"R",46382,"R",2,"R",87302,"Z",0,"Z",0,"Z",0,"Z",0,"R",10,"R",294518,"R",5,"R",417619,"R",5,"R",149017,"R",9,"R",312447,"Z",0,"Z",0
163578,"R",163,"R",8656834,"Z",0,"Z",0,"Z",0,"Z",0,"R",16,"R",527264,"R",39,"R",3073193,"R",7,"R",445302,"R",23,"R",1309043,"R",6,"R",289015,"R",1,"R",48000,"R",7,"R",197808,"R",17,"R",793416,"R",40,"R",1682239,"R",7,"R",291554,"Z",0,"Z",0
163657,"R",515,"R",31211942,"Z",0,"Z",0,"R",29,"R",1890360,"R",66,"R",3884812,"R",53,"R",6185256,"R",54,"R",3300382,"R",82,"R",5033170,"R",51,"R",3054211,"Z",0,"Z",0,"R",75,"R",3141727,"Z",0,"Z",0,"R",81,"R",3431953,"R",16,"R",894172,"R",8,"R",395899
163736,"R",30,"R",1954917,"Z",0,"Z",0,"Z",0,"Z",0,"R",5,"R",220000,"R",10,"R",851473,"Z",0,"Z",0,"Z",0,"Z",0,"R",13,"R",788995,"Z",0,"Z",0,"R",1,"R",48905,"Z",0,"Z",0,"R",1,"R",45544,"Z",0,"Z",0,"Z",0,"Z",0
163851,"R",633,"R",33985099,"Z",0,"Z",0,"R",1,"R",125612,"R",23,"R",1259373,"R",112,"R",10494469,"R",86,"R",4361447,"R",55,"R",3354597,"R",56,"R",3058395,"R",6,"R",362500,"R",123,"R",4231874,"R",7,"R",220169,"R",116,"R",4322180,"R",46,"R",2095034,"R",2,"R",99449
163912,"R",235,"R",13147789,"Z",0,"Z",0,"Z",0,"Z",0,"R",18,"R",914957,"R",35,"R",3860103,"R",30,"R",1680558,"R",17,"R",1041477,"R",46,"R",2145800,"R",2,"R",99374,"R",40,"R",1347278,"Z",0,"Z",0,"R",35,"R",1534326,"R",12,"R",523916,"Z",0,"Z",0
163976,"R",99,"R",5262859,"Z",0,"Z",0,"Z",0,"Z",0,"R",6,"R",365551,"R",14,"R",1618183,"R",19,"R",1140967,"R",7,"R",385394,"R",13,"R",558361,"Z",0,"Z",0,"R",23,"R",655551,"Z",0,"Z",0,"R",11,"R",327507,"R",6,"R",211345,"Z",0,"Z",0
164058,"R",22,"R",1330550,"Z",0,"Z",0,"Z",0,"Z",0,"R",3,"R",135853,"R",8,"R",638878,"Z",0,"Z",0,"Z",0,"Z",0,"R",9,"R",517329,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",2,"R",38490,"Z",0,"Z",0,"Z",0,"Z",0
164076,"R",1380,"R",84754284,"Z",0,"Z",0,"Z",0,"Z",0,"R",43,"R",2473537,"R",296,"R",27655246,"R",279,"R",15387296,"R",147,"R",10855813,"R",110,"R",6957140,"R",19,"R",1330174,"R",63,"R",3399189,"R",12,"R",417416,"R",264,"R",9913425,"R",96,"R",4497976,"R",51,"R",1867072
164085,"R",71,"R",6008709,"R",1,"R",110408,"Z",0,"Z",0,"R",10,"R",518014,"R",31,"R",3730448,"R",8,"R",492550,"R",5,"R",310996,"R",1,"R",50245,"Z",0,"Z",0,"R",2,"R",56925,"Z",0,"Z",0,"R",12,"R",691623,"R",1,"R",47500,"Z",0,"Z",0
164146,"R",98,"R",11331103,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",43,"R",6869231,"R",30,"R",2630823,"R",7,"R",666937,"R",6,"R",549299,"Z",0,"Z",0,"R",2,"R",129837,"Z",0,"Z",0,"R",8,"R",371801,"R",2,"R",113175,"Z",0,"Z",0
164155,"R",523,"R",38041581,"R",14,"R",879099,"Z",0,"Z",0,"R",63,"R",4369385,"R",85,"R",9601511,"R",59,"R",3210839,"R",74,"R",6947723,"R",17,"R",1085893,"R",5,"R",401931,"R",72,"R",4176289,"R",1,"R",71115,"R",59,"R",3085930,"R",1,"R",132821,"R",73,"R",4079045
164173,"R",325,"R",21570617,"Z",0,"Z",0,"Z",0,"Z",0,"R",79,"R",4155326,"R",67,"R",7565854,"R",26,"R",1628256,"R",30,"R",2028650,"R",38,"R",2188730,"R",11,"R",667840,"R",11,"R",454750,"R",3,"R",98904,"R",42,"R",2009947,"R",18,"R",772360,"Z",0,"Z",0
164216,"R",342,"R",16397145,"Z",0,"Z",0,"Z",0,"Z",0,"R",51,"R",2647336,"R",39,"R",3795509,"R",22,"R",1202380,"R",31,"R",1789543,"R",33,"R",1527785,"R",5,"R",368911,"R",94,"R",2558867,"R",3,"R",68268,"R",43,"R",1511839,"R",16,"R",804632,"R",5,"R",122075
164270,"R",259,"R",12719799,"Z",0,"Z",0,"Z",0,"Z",0,"R",18,"R",943385,"R",60,"R",4896206,"R",25,"R",1327356,"R",12,"R",583222,"R",47,"R",2108612,"R",2,"R",112611,"R",20,"R",669327,"R",1,"R",19700,"R",55,"R",1425937,"R",19,"R",633443,"Z",0,"Z",0
164313,"R",164,"R",8171608,"Z",0,"Z",0,"R",2,"R",110004,"R",28,"R",1614828,"R",8,"R",1105958,"R",12,"R",841968,"R",14,"R",879377,"R",12,"R",680505,"R",1,"R",55212,"R",29,"R",800571,"Z",0,"Z",0,"R",54,"R",1869756,"R",4,"R",213429,"Z",0,"Z",0
164368,"R",121,"R",8421025,"Z",0,"Z",0,"Z",0,"Z",0,"R",51,"R",3912307,"R",1,"R",240000,"R",6,"R",338750,"R",4,"R",155500,"R",4,"R",613500,"R",1,"R",51418,"Z",0,"Z",0,"R",44,"R",2397819,"R",10,"R",711731,"Z",0,"Z",0,"Z",0,"Z",0
164438,"R",48,"R",4059297,"Z",0,"Z",0,"Z",0,"Z",0,"R",16,"R",1071489,"R",22,"R",2449808,"Z",0,"Z",0,"Z",0,"Z",0,"R",9,"R",498000,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",40000,"Z",0,"Z",0,"Z",0,"Z",0
164447,"R",210,"R",11296273,"Z",0,"Z",0,"Z",0,"Z",0,"R",56,"R",2591067,"R",41,"R",3783995,"R",22,"R",1030204,"R",15,"R",792127,"R",42,"R",1821759,"R",4,"R",279244,"Z",0,"Z",0,"Z",0,"Z",0,"R",30,"R",997877,"Z",0,"Z",0,"Z",0,"Z",0
164465,"R",670,"R",45531510,"Z",0,"Z",0,"Z",0,"Z",0,"R",42,"R",2474195,"R",99,"R",12842802,"R",59,"R",4193613,"R",72,"R",5232794,"R",72,"R",5412002,"R",10,"R",672635,"R",153,"R",6370036,"Z",0,"Z",0,"R",124,"R",6075626,"R",33,"R",1932309,"R",6,"R",325498
164474,"R",23,"R",1491962,"Z",0,"Z",0,"Z",0,"Z",0,"R",8,"R",357243,"R",2,"R",338949,"R",4,"R",320466,"R",3,"R",207754,"Z",0,"Z",0,"Z",0,"Z",0,"R",5,"R",225058,"Z",0,"Z",0,"R",1,"R",42492,"Z",0,"Z",0,"Z",0,"Z",0
164492,"R",75,"R",4488299,"Z",0,"Z",0,"Z",0,"Z",0,"R",9,"R",243003,"R",28,"R",2441748,"R",3,"R",209600,"R",4,"R",248582,"R",1,"R",45000,"R",4,"R",232035,"Z",0,"Z",0,"Z",0,"Z",0,"R",26,"R",1068331,"Z",0,"Z",0,"Z",0,"Z",0
164562,"R",232,"R",14528775,"Z",0,"Z",0,"Z",0,"Z",0,"R",14,"R",734839,"R",67,"R",6037205,"R",9,"R",713903,"R",26,"R",1695471,"R",37,"R",2133062,"R",5,"R",248173,"R",26,"R",1087930,"R",1,"R",34926,"R",47,"R",1843266,"Z",0,"Z",0,"Z",0,"Z",0
164580,"R",638,"R",52950546,"Z",0,"Z",0,"Z",0,"Z",0,"R",62,"R",4537503,"R",83,"R",14223868,"R",104,"R",9546852,"R",53,"R",4951883,"R",116,"R",8121763,"R",6,"R",396230,"R",76,"R",3885857,"Z",0,"Z",0,"R",104,"R",5148625,"R",34,"R",2137965,"Z",0,"Z",0
164614,"R",7,"R",408358,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",52200,"R",4,"R",269405,"R",1,"R",42873,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",43880,"Z",0,"Z",0
164632,"R",220,"R",13623364,"Z",0,"Z",0,"Z",0,"Z",0,"R",64,"R",3833917,"R",39,"R",4497600,"R",9,"R",548296,"R",15,"R",1017450,"R",28,"R",1243894,"R",1,"R",39072,"R",29,"R",1041830,"R",1,"R",35588,"R",34,"R",1365717,"Z",0,"Z",0,"Z",0,"Z",0
164641,"R",60,"R",3960185,"Z",0,"Z",0,"Z",0,"Z",0,"R",7,"R",359360,"R",18,"R",1874837,"R",13,"R",644834,"R",4,"R",258306,"R",9,"R",435836,"Z",0,"Z",0,"R",4,"R",167582,"Z",0,"Z",0,"R",5,"R",219430,"Z",0,"Z",0,"Z",0,"Z",0
164720,"R",167,"R",10442594,"Z",0,"Z",0,"Z",0,"Z",0,"R",44,"R",2144621,"R",34,"R",4186766,"R",8,"R",566003,"R",1,"R",42840,"R",18,"R",879460,"R",12,"R",594023,"R",11,"R",476737,"R",6,"R",299909,"R",28,"R",1102623,"Z",0,"Z",0,"R",5,"R",149612
164739,"R",581,"R",44832914,"Z",0,"Z",0,"Z",0,"Z",0,"R",34,"R",2042974,"R",133,"R",16972709,"R",52,"R",4066385,"R",74,"R",5982368,"R",103,"R",6189268,"R",2,"R",148633,"R",79,"R",3956797,"Z",0,"Z",0,"R",91,"R",4579630,"R",13,"R",894150,"Z",0,"Z",0
164748,"R",664,"R",55808730,"Z",0,"Z",0,"Z",0,"Z",0,"R",63,"R",4213668,"R",193,"R",24059837,"R",89,"R",6820635,"R",89,"R",7215349,"R",103,"R",6300179,"Z",0,"Z",0,"R",35,"R",2148210,"Z",0,"Z",0,"R",86,"R",4676878,"R",6,"R",373974,"Z",0,"Z",0
164775,"R",121,"R",7991854,"Z",0,"Z",0,"Z",0,"Z",0,"R",19,"R",1285425,"R",30,"R",2883648,"R",3,"R",206893,"R",9,"R",582807,"R",6,"R",359993,"Z",0,"Z",0,"R",11,"R",448425,"Z",0,"Z",0,"R",37,"R",1931680,"R",6,"R",292983,"Z",0,"Z",0
164872,"R",81,"R",4894725,"Z",0,"Z",0,"Z",0,"Z",0,"R",30,"R",1449367,"R",17,"R",1642378,"R",4,"R",306990,"R",5,"R",338257,"R",4,"R",193350,"Z",0,"Z",0,"R",4,"R",188384,"Z",0,"Z",0,"R",17,"R",775999,"Z",0,"Z",0,"Z",0,"Z",0
164915,"R",4,"R",161175,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",4,"R",161175,"Z",0,"Z",0,"Z",0,"Z",0
164924,"R",2520,"R",193315152,"R",160,"R",9064334,"Z",0,"Z",0,"R",177,"R",12448202,"R",548,"R",68927679,"R",170,"R",12378304,"R",229,"R",19458722,"R",208,"R",20255192,"R",27,"R",1790209,"R",468,"R",22296854,"R",28,"R",880853,"R",409,"R",19302280,"R",80,"R",5591635,"R",16,"R",920888
164988,"R",4901,"R",358868234,"R",373,"R",23949039,"Z",0,"Z",0,"R",119,"R",7304116,"R",642,"R",93053635,"R",1189,"R",75297539,"R",575,"R",44341443,"R",359,"R",27240039,"R",93,"R",6904600,"R",708,"R",36011893,"Z",0,"Z",0,"R",644,"R",30028627,"R",166,"R",12646622,"R",33,"R",2090681
165015,"R",1158,"R",83206354,"R",191,"R",12016685,"Z",0,"Z",0,"R",216,"R",14946693,"R",60,"R",11586581,"R",121,"R",10479078,"R",169,"R",12189870,"R",78,"R",4918895,"R",2,"R",238025,"R",120,"R",5618626,"Z",0,"Z",0,"R",162,"R",8498558,"R",33,"R",2360599,"R",6,"R",352744
165024,"R",748,"R",46111775,"Z",0,"Z",0,"Z",0,"Z",0,"R",26,"R",1439696,"R",31,"R",4553609,"R",231,"R",16120578,"R",52,"R",3786362,"R",24,"R",1607951,"R",11,"R",775993,"R",168,"R",6905131,"Z",0,"Z",0,"R",161,"R",8461490,"R",39,"R",2214763,"R",5,"R",246202
165033,"R",273,"R",17856670,"Z",0,"Z",0,"Z",0,"Z",0,"R",60,"R",3653408,"R",71,"R",6543887,"R",19,"R",1235860,"R",27,"R",1775677,"R",7,"R",347177,"Z",0,"Z",0,"R",24,"R",1051344,"Z",0,"Z",0,"R",57,"R",2876222,"R",8,"R",373095,"Z",0,"Z",0
165112,"R",308,"R",21101047,"Z",0,"Z",0,"Z",0,"Z",0,"R",32,"R",2044626,"R",73,"R",7070068,"Z",0,"Z",0,"R",32,"R",2420713,"R",36,"R",2181318,"Z",0,"Z",0,"R",22,"R",1120342,"R",3,"R",193223,"R",100,"R",5511107,"R",10,"R",559650,"Z",0,"Z",0
165167,"R",108,"R",7648440,"Z",0,"Z",0,"Z",0,"Z",0,"R",2,"R",109960,"R",31,"R",3471185,"R",11,"R",510240,"R",13,"R",707030,"R",23,"R",1355428,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",26,"R",1384929,"R",2,"R",109668,"Z",0,"Z",0
165194,"R",148,"R",9787535,"Z",0,"Z",0,"Z",0,"Z",0,"R",26,"R",1621495,"R",30,"R",3032354,"R",5,"R",364179,"R",12,"R",733007,"R",21,"R",1253643,"Z",0,"Z",0,"R",15,"R",673629,"Z",0,"Z",0,"R",35,"R",1906137,"R",4,"R",203091,"Z",0,"Z",0
165264,"R",59,"R",3651957,"Z",0,"Z",0,"Z",0,"Z",0,"R",19,"R",929759,"R",20,"R",1624628,"R",7,"R",498672,"R",2,"R",135400,"Z",0,"Z",0,"Z",0,"Z",0,"R",4,"R",127380,"Z",0,"Z",0,"R",7,"R",336118,"Z",0,"Z",0,"Z",0,"Z",0
165334,"R",426,"R",25657220,"R",13,"R",853720,"Z",0,"Z",0,"R",25,"R",1205952,"R",82,"R",8967909,"R",80,"R",3947480,"R",35,"R",2513088,"R",28,"R",1536277,"Z",0,"Z",0,"R",65,"R",2500315,"Z",0,"Z",0,"R",73,"R",2607395,"R",18,"R",1075444,"R",7,"R",449640
165495,"R",4,"R",196000,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",75000,"R",1,"R",40000,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",2,"R",81000,"Z",0,"Z",0,"Z",0,"Z",0
165529,"R",250,"R",16460412,"Z",0,"Z",0,"Z",0,"Z",0,"R",69,"R",4063202,"R",28,"R",4078622,"R",12,"R",884011,"R",17,"R",1137248,"R",28,"R",1725168,"R",5,"R",314499,"R",29,"R",1237382,"Z",0,"Z",0,"R",50,"R",2277231,"R",12,"R",743049,"Z",0,"Z",0
165574,"R",133,"R",8364903,"Z",0,"Z",0,"Z",0,"Z",0,"R",35,"R",1518690,"R",37,"R",3745882,"R",21,"R",1171658,"R",9,"R",550869,"R",7,"R",310679,"R",3,"R",137835,"Z",0,"Z",0,"Z",0,"Z",0,"R",12,"R",476120,"R",9,"R",453170,"Z",0,"Z",0
165644,"R",104,"R",4785460,"Z",0,"Z",0,"Z",0,"Z",0,"R",28,"R",1001383,"R",16,"R",1355902,"R",7,"R",394349,"R",9,"R",535863,"R",15,"R",558984,"R",1,"R",49500,"R",16,"R",487891,"Z",0,"Z",0,"R",11,"R",363399,"Z",0,"Z",0,"R",1,"R",38189
165662,"R",527,"R",38728366,"Z",0,"Z",0,"Z",0,"Z",0,"R",52,"R",3707319,"R",131,"R",12636864,"R",58,"R",5283856,"R",49,"R",2863404,"R",101,"R",6955092,"R",17,"R",1234092,"R",48,"R",2429908,"Z",0,"Z",0,"R",57,"R",2970652,"R",11,"R",462729,"R",3,"R",184450
165671,"R",168,"R",11796164,"Z",0,"Z",0,"Z",0,"Z",0,"R",3,"R",188062,"R",40,"R",4519865,"R",79,"R",4761417,"R",9,"R",585157,"R",4,"R",259800,"R",1,"R",85028,"R",9,"R",344025,"Z",0,"Z",0,"R",18,"R",791333,"R",5,"R",261477,"Z",0,"Z",0
165699,"R",375,"R",25792951,"Z",0,"Z",0,"Z",0,"Z",0,"R",60,"R",3661397,"R",72,"R",8633440,"R",23,"R",1677370,"R",19,"R",1319457,"R",41,"R",2785001,"R",6,"R",326454,"R",76,"R",3198661,"Z",0,"Z",0,"R",59,"R",2903253,"R",19,"R",1287918,"Z",0,"Z",0
165705,"R",18,"R",1470177,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",10,"R",919391,"R",1,"R",75000,"R",4,"R",290597,"R",1,"R",53812,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",2,"R",131377,"Z",0,"Z",0,"Z",0,"Z",0
165802,"R",92,"R",6628484,"R",2,"R",135827,"R",7,"R",336400,"R",38,"R",2524628,"R",14,"R",1998691,"R",17,"R",823520,"R",2,"R",124081,"R",7,"R",401910,"R",1,"R",73542,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",36750,"R",3,"R",173135,"Z",0,"Z",0
165820,"R",311,"R",19717257,"Z",0,"Z",0,"Z",0,"Z",0,"R",44,"R",2525889,"R",55,"R",5729860,"R",10,"R",676918,"R",16,"R",1096249,"R",10,"R",584108,"R",3,"R",194902,"R",69,"R",3030353,"Z",0,"Z",0,"R",73,"R",4089490,"R",17,"R",939949,"R",14,"R",849539
